transaction_id,customer_id,product_name,category,transaction_date,quantity,price,region
5448,C0075,Chips 170g,Snacks,2025-06-14,6,2.5,Port Harcourt
5449,C0749,Biscuit 50g,Snacks,2024-12-24,10,0.8,Kano
5450,C0103,Yogurt 150g,Dairy,2024-11-23,8,1.5,Lagos
5451,C0260,Cheese 200g,Dairy,2025-04-26,7,4.5,Ibadan
5452,C1183,Water 1.5L,Beverages,2025-07-04,6,0.9,Lagos
5453,C0147,Chips 170g,Snacks,2025-06-16,7,2.5,Port Harcourt
5454,C0959,Chips 250g,Snacks,2025-07-08,6,3.0,Lagos
5455,C0877,Milk 1L,Dairy,2025-04-28,10,2.2,Ibadan
5456,C1935,Biscuit 50g,Snacks,2024-10-25,1,0.8,Ibadan
5457,C1183,Yogurt 150g,Dairy,2024-09-13,2,1.5,Abuja
5458,C1628,Water 1.5L,Beverages,2024-12-04,7,0.9,Lagos
5459,C0941,Juice 1L,Beverages,2024-12-15,10,3.0,Port Harcourt
5460,C0666,Yogurt 150g,Dairy,2025-04-19,2,1.5,Kano
5461,C0137,Juice 1L,Beverages,2025-05-10,7,3.0,Kano
5462,C0024,Cola 500ml,Beverages,2025-08-05,6,1.2,Port Harcourt
5463,C1921,Chips 250g,Snacks,2024-12-31,2,3.0,Lagos
5464,C1442,Juice 1L,Beverages,2024-10-12,8,3.0,Ibadan
5465,C0275,Biscuit 50g,Snacks,2025-01-17,10,0.8,Ibadan
5466,C0615,Chips 170g,Snacks,2024-10-07,2,2.5,Port Harcourt
5467,C1377,Juice 1L,Beverages,2024-12-04,9,3.0,Kano
5468,C1991,Cheese 200g,Dairy,2025-06-23,7,4.5,Port Harcourt
5469,C1501,Milk 1L,Dairy,2025-06-18,2,2.2,Abuja
5470,C0756,Milk 1L,Dairy,2025-07-16,7,2.2,Abuja
5471,C1158,Water 1.5L,Beverages,2024-11-30,8,0.9,Abuja
5472,C0896,Juice 1L,Beverages,2025-02-07,6,3.0,Lagos
5473,C0914,Cheese 200g,Dairy,2025-06-20,1,4.5,Lagos
5474,C0840,Biscuit 50g,Snacks,2024-08-22,9,0.8,Kano
5475,C1384,Juice 1L,Beverages,2025-06-05,8,3.0,Kano
5476,C0140,Chips 170g,Snacks,2025-07-13,2,2.5,Port Harcourt
5477,C1433,Biscuit 50g,Snacks,2025-02-16,9,0.8,Abuja
5478,C1563,Biscuit 50g,Snacks,2025-03-21,6,0.8,Port Harcourt
5479,C0015,Biscuit 50g,Snacks,2025-05-07,10,0.8,Abuja
5480,C0253,Biscuit 50g,Snacks,2025-08-13,4,0.8,Ibadan
5481,C1479,Chips 170g,Snacks,2025-05-28,3,2.5,Ibadan
5482,C0198,Milk 1L,Dairy,2024-09-19,2,2.2,Ibadan
5483,C0627,Chips 170g,Snacks,2025-03-12,7,2.5,Lagos
5484,C1652,Chips 250g,Snacks,2024-10-30,7,3.0,Kano
5485,C0757,Cheese 200g,Dairy,2024-09-07,6,4.5,Abuja
5486,C0897,Chips 170g,Snacks,2025-03-13,6,2.5,Port Harcourt
5487,C0118,Juice 1L,Beverages,2025-01-29,2,3.0,Port Harcourt
5488,C1883,Biscuit 50g,Snacks,2025-06-19,9,0.8,Kano
5489,C0025,Cheese 200g,Dairy,2025-04-25,9,4.5,Kano
5490,C0633,Cheese 200g,Dairy,2024-09-15,5,4.5,Port Harcourt
5491,C1658,Water 1.5L,Beverages,2024-11-18,1,0.9,Port Harcourt
5492,C0514,Biscuit 50g,Snacks,2024-12-05,1,0.8,Lagos
5493,C1987,Cheese 200g,Dairy,2025-05-23,4,4.5,Kano
5494,C0362,Cheese 200g,Dairy,2024-11-05,10,4.5,Ibadan
5495,C0983,Yogurt 150g,Dairy,2025-02-27,6,1.5,Port Harcourt
5496,C1366,Chips 250g,Snacks,2025-01-22,1,3.0,Ibadan
5497,C0518,Biscuit 50g,Snacks,2024-12-16,1,0.8,Port Harcourt
5498,C0267,Chips 250g,Snacks,2024-11-10,7,3.0,Abuja
5499,C0424,Chips 250g,Snacks,2024-09-15,4,3.0,Port Harcourt
5500,C1685,Biscuit 50g,Snacks,2024-08-28,8,0.8,Port Harcourt
5501,C1514,Yogurt 150g,Dairy,2025-01-22,6,1.5,Port Harcourt
5502,C1286,Chips 170g,Snacks,2025-02-25,6,2.5,Port Harcourt
5503,C1410,Milk 1L,Dairy,2025-05-24,5,2.2,Ibadan
5504,C0664,Water 1.5L,Beverages,2025-03-29,4,0.9,Kano
5505,C1949,Chips 170g,Snacks,2025-04-20,3,2.5,Lagos
5506,C0313,Yogurt 150g,Dairy,2024-10-09,5,1.5,Ibadan
5507,C1758,Yogurt 150g,Dairy,2024-08-19,5,1.5,Port Harcourt
5508,C1276,Chips 170g,Snacks,2025-07-10,2,2.5,Abuja
5509,C1344,Water 1.5L,Beverages,2024-10-30,9,0.9,Abuja
5510,C1629,Biscuit 50g,Snacks,2025-06-28,10,0.8,Lagos
5511,C0092,Chips 250g,Snacks,2024-09-16,1,3.0,Abuja
5512,C1649,Cola 500ml,Beverages,2025-06-17,5,1.2,Ibadan
5513,C1420,Milk 1L,Dairy,2024-10-28,9,2.2,Ibadan
5514,C1362,Milk 1L,Dairy,2025-08-14,7,2.2,Lagos
5515,C1653,Chips 250g,Snacks,2024-11-20,4,3.0,Ibadan
5516,C1235,Chips 170g,Snacks,2024-10-23,6,2.5,Port Harcourt
5517,C1921,Juice 1L,Beverages,2025-01-04,10,3.0,Port Harcourt
5518,C1205,Chips 170g,Snacks,2025-01-04,2,2.5,Abuja
5519,C0894,Yogurt 150g,Dairy,2025-06-11,10,1.5,Kano
5520,C1976,Milk 1L,Dairy,2024-11-23,3,2.2,Port Harcourt
5521,C0720,Cola 500ml,Beverages,2025-06-05,10,1.2,Abuja
5522,C1788,Chips 250g,Snacks,2024-10-15,2,3.0,Ibadan
5523,C0817,Cheese 200g,Dairy,2024-08-22,5,4.5,Lagos
5524,C0446,Cola 500ml,Beverages,2025-01-10,6,1.2,Port Harcourt
5525,C1456,Cola 500ml,Beverages,2025-01-22,2,1.2,Abuja
5526,C1840,Yogurt 150g,Dairy,2024-08-26,8,1.5,Kano
5527,C1161,Yogurt 150g,Dairy,2025-04-29,5,1.5,Ibadan
5528,C1205,Juice 1L,Beverages,2025-03-19,8,3.0,Ibadan
5529,C1400,Biscuit 50g,Snacks,2024-12-12,2,0.8,Abuja
5530,C1300,Biscuit 50g,Snacks,2025-04-17,8,0.8,Abuja
5531,C0967,Water 1.5L,Beverages,2024-11-07,9,0.9,Kano
5532,C0148,Chips 250g,Snacks,2024-11-22,3,3.0,Lagos
5533,C0277,Cheese 200g,Dairy,2025-05-19,4,4.5,Port Harcourt
5534,C0344,Yogurt 150g,Dairy,2025-04-24,5,1.5,Ibadan
5535,C0322,Biscuit 50g,Snacks,2025-05-07,5,0.8,Abuja
5536,C1258,Chips 250g,Snacks,2024-09-26,3,3.0,Abuja
5537,C0234,Chips 170g,Snacks,2025-06-03,8,2.5,Lagos
5538,C0213,Cheese 200g,Dairy,2025-07-28,8,4.5,Lagos
5539,C1742,Cola 500ml,Beverages,2025-01-09,1,1.2,Abuja
5540,C1604,Chips 250g,Snacks,2025-08-06,9,3.0,Ibadan
5541,C0884,Milk 1L,Dairy,2025-05-28,7,2.2,Kano
5542,C1506,Yogurt 150g,Dairy,2025-05-17,4,1.5,Lagos
5543,C1924,Milk 1L,Dairy,2024-08-29,1,2.2,Kano
5544,C0463,Chips 170g,Snacks,2024-12-17,3,2.5,Kano
5545,C0611,Yogurt 150g,Dairy,2025-07-02,6,1.5,Port Harcourt
5546,C1359,Biscuit 50g,Snacks,2024-09-20,7,0.8,Lagos
5547,C1621,Chips 170g,Snacks,2024-09-24,4,2.5,Lagos
5548,C1434,Cola 500ml,Beverages,2024-11-05,4,1.2,Port Harcourt
5549,C1149,Water 1.5L,Beverages,2025-07-18,6,0.9,Lagos
5550,C0607,Juice 1L,Beverages,2025-08-05,2,3.0,Lagos
5551,C0259,Juice 1L,Beverages,2024-09-09,9,3.0,Ibadan
5552,C1906,Cola 500ml,Beverages,2025-04-24,7,1.2,Lagos
5553,C0402,Milk 1L,Dairy,2024-10-22,4,2.2,Abuja
5554,C0318,Yogurt 150g,Dairy,2025-02-01,5,1.5,Kano
5555,C0439,Chips 170g,Snacks,2024-11-20,2,2.5,Ibadan
5556,C0176,Cola 500ml,Beverages,2024-09-28,7,1.2,Lagos
5557,C0037,Chips 250g,Snacks,2025-01-18,1,3.0,Abuja
5558,C1194,Biscuit 50g,Snacks,2025-01-28,5,0.8,Kano
5559,C1987,Chips 170g,Snacks,2024-11-29,3,2.5,Ibadan
5560,C1724,Chips 170g,Snacks,2024-11-21,4,2.5,Ibadan
5561,C1644,Juice 1L,Beverages,2025-01-15,7,3.0,Port Harcourt
5562,C0720,Milk 1L,Dairy,2025-02-24,2,2.2,Abuja
5563,C1314,Yogurt 150g,Dairy,2024-09-03,10,1.5,Kano
5564,C0267,Milk 1L,Dairy,2025-05-02,9,2.2,Abuja
5565,C1498,Chips 250g,Snacks,2024-08-30,1,3.0,Ibadan
5566,C0734,Cola 500ml,Beverages,2025-05-18,8,1.2,Ibadan
5567,C1727,Yogurt 150g,Dairy,2024-12-28,10,1.5,Kano
5568,C1284,Biscuit 50g,Snacks,2025-05-06,4,0.8,Kano
5569,C1783,Cola 500ml,Beverages,2025-07-03,2,1.2,Lagos
5570,C0692,Milk 1L,Dairy,2024-09-11,10,2.2,Port Harcourt
5571,C1726,Biscuit 50g,Snacks,2025-05-17,9,0.8,Port Harcourt
5572,C1315,Water 1.5L,Beverages,2025-01-24,3,0.9,Ibadan
5573,C1299,Milk 1L,Dairy,2025-06-09,4,2.2,Kano
5574,C1351,Biscuit 50g,Snacks,2025-08-04,7,0.8,Abuja
5575,C0868,Biscuit 50g,Snacks,2025-04-02,7,0.8,Ibadan
5576,C0593,Chips 250g,Snacks,2024-09-18,4,3.0,Lagos
5577,C0810,Biscuit 50g,Snacks,2025-02-21,2,0.8,Abuja
5578,C0431,Chips 170g,Snacks,2025-02-19,9,2.5,Lagos
5579,C1351,Chips 250g,Snacks,2025-06-02,3,3.0,Ibadan
5580,C0466,Water 1.5L,Beverages,2025-05-23,7,0.9,Lagos
5581,C1716,Chips 250g,Snacks,2025-02-01,1,3.0,Ibadan
5582,C1567,Yogurt 150g,Dairy,2025-04-19,7,1.5,Abuja
5583,C1323,Yogurt 150g,Dairy,2025-03-23,6,1.5,Kano
5584,C0826,Cheese 200g,Dairy,2025-04-20,3,4.5,Ibadan
5585,C1834,Water 1.5L,Beverages,2024-12-09,6,0.9,Kano
5586,C0656,Cheese 200g,Dairy,2025-06-03,4,4.5,Abuja
5587,C1043,Milk 1L,Dairy,2024-11-21,3,2.2,Abuja
5588,C1582,Juice 1L,Beverages,2024-10-18,9,3.0,Kano
5589,C0445,Biscuit 50g,Snacks,2024-09-18,6,0.8,Port Harcourt
5590,C0529,Water 1.5L,Beverages,2025-05-17,1,0.9,Lagos
5591,C1698,Cola 500ml,Beverages,2025-04-24,9,1.2,Lagos
5592,C1199,Juice 1L,Beverages,2025-04-10,9,3.0,Kano
5593,C1417,Cola 500ml,Beverages,2025-01-06,6,1.2,Port Harcourt
5594,C0701,Water 1.5L,Beverages,2025-02-07,6,0.9,Abuja
5595,C0016,Biscuit 50g,Snacks,2024-12-24,5,0.8,Kano
5596,C0030,Cheese 200g,Dairy,2025-03-10,5,4.5,Abuja
5597,C1035,Cola 500ml,Beverages,2025-03-10,5,1.2,Kano
5598,C1523,Chips 170g,Snacks,2025-04-03,1,2.5,Port Harcourt
5599,C0447,Chips 250g,Snacks,2024-11-02,5,3.0,Port Harcourt
5600,C1763,Milk 1L,Dairy,2024-09-30,7,2.2,Kano
5601,C0742,Juice 1L,Beverages,2025-04-16,6,3.0,Kano
5602,C1424,Milk 1L,Dairy,2025-03-04,9,2.2,Kano
5603,C1815,Cheese 200g,Dairy,2024-12-17,6,4.5,Ibadan
5604,C1645,Cheese 200g,Dairy,2025-01-19,4,4.5,Port Harcourt
5605,C0528,Biscuit 50g,Snacks,2025-08-01,10,0.8,Port Harcourt
5606,C1763,Water 1.5L,Beverages,2024-11-20,9,0.9,Port Harcourt
5607,C1799,Chips 170g,Snacks,2025-01-05,1,2.5,Port Harcourt
5608,C0945,Chips 250g,Snacks,2024-10-15,8,3.0,Lagos
5609,C0008,Milk 1L,Dairy,2025-07-29,7,2.2,Port Harcourt
5610,C1972,Milk 1L,Dairy,2024-10-30,4,2.2,Abuja
5611,C0748,Chips 170g,Snacks,2025-06-27,7,2.5,Abuja
5612,C1161,Cheese 200g,Dairy,2025-06-11,3,4.5,Port Harcourt
5613,C1428,Chips 250g,Snacks,2025-04-01,7,3.0,Lagos
5614,C1655,Biscuit 50g,Snacks,2025-07-16,4,0.8,Abuja
5615,C0517,Milk 1L,Dairy,2024-11-21,1,2.2,Port Harcourt
5616,C1336,Juice 1L,Beverages,2025-06-13,9,3.0,Lagos
5617,C1066,Biscuit 50g,Snacks,2024-12-11,2,0.8,Port Harcourt
5618,C1325,Cola 500ml,Beverages,2024-10-24,8,1.2,Port Harcourt
5619,C0025,Chips 170g,Snacks,2025-04-14,1,2.5,Port Harcourt
5620,C1059,Yogurt 150g,Dairy,2024-12-19,4,1.5,Kano
5621,C0855,Cola 500ml,Beverages,2025-01-26,8,1.2,Ibadan
5622,C0767,Cola 500ml,Beverages,2024-12-22,5,1.2,Ibadan
5623,C1295,Biscuit 50g,Snacks,2025-06-23,8,0.8,Port Harcourt
5624,C1286,Biscuit 50g,Snacks,2024-11-14,5,0.8,Abuja
5625,C0849,Milk 1L,Dairy,2024-08-30,1,2.2,Port Harcourt
5626,C1729,Yogurt 150g,Dairy,2024-09-13,9,1.5,Abuja
5627,C0214,Juice 1L,Beverages,2025-04-28,9,3.0,Kano
5628,C1151,Yogurt 150g,Dairy,2025-02-11,2,1.5,Port Harcourt
5629,C1561,Chips 170g,Snacks,2025-05-02,7,2.5,Ibadan
5630,C0458,Chips 170g,Snacks,2024-11-10,8,2.5,Abuja
5631,C1330,Water 1.5L,Beverages,2025-02-08,1,0.9,Kano
5632,C0112,Biscuit 50g,Snacks,2025-02-27,7,0.8,Kano
5633,C0547,Water 1.5L,Beverages,2024-11-10,9,0.9,Ibadan
5634,C0389,Biscuit 50g,Snacks,2024-11-01,3,0.8,Ibadan
5635,C1104,Chips 250g,Snacks,2025-02-25,8,3.0,Kano
5636,C0295,Chips 170g,Snacks,2024-12-10,3,2.5,Abuja
5637,C0149,Milk 1L,Dairy,2025-06-22,2,2.2,Lagos
5638,C1441,Juice 1L,Beverages,2025-08-03,8,3.0,Ibadan
5639,C1691,Milk 1L,Dairy,2024-10-17,5,2.2,Lagos
5640,C0471,Water 1.5L,Beverages,2024-09-15,4,0.9,Port Harcourt
5641,C0977,Chips 170g,Snacks,2024-11-29,9,2.5,Ibadan
5642,C0952,Juice 1L,Beverages,2024-11-18,3,3.0,Kano
5643,C1601,Water 1.5L,Beverages,2025-05-08,5,0.9,Abuja
5644,C1519,Water 1.5L,Beverages,2025-06-20,10,0.9,Kano
5645,C0249,Cheese 200g,Dairy,2024-12-01,7,4.5,Abuja
5646,C1353,Juice 1L,Beverages,2025-06-10,7,3.0,Lagos
5647,C0907,Yogurt 150g,Dairy,2024-11-10,10,1.5,Kano
5648,C1255,Chips 170g,Snacks,2025-07-23,8,2.5,Abuja
5649,C0189,Chips 170g,Snacks,2025-01-02,5,2.5,Ibadan
5650,C1044,Cheese 200g,Dairy,2024-12-24,9,4.5,Ibadan
5651,C1172,Biscuit 50g,Snacks,2025-05-04,7,0.8,Port Harcourt
5652,C0161,Cheese 200g,Dairy,2025-03-21,9,4.5,Port Harcourt
5653,C0032,Yogurt 150g,Dairy,2025-07-07,9,1.5,Lagos
5654,C0061,Chips 170g,Snacks,2024-09-12,8,2.5,Kano
5655,C1912,Water 1.5L,Beverages,2025-07-07,6,0.9,Lagos
5656,C0122,Cola 500ml,Beverages,2025-03-26,8,1.2,Abuja
5657,C0272,Cola 500ml,Beverages,2025-01-29,8,1.2,Ibadan
5658,C1281,Chips 170g,Snacks,2025-01-07,2,2.5,Abuja
5659,C0943,Chips 250g,Snacks,2025-03-19,9,3.0,Abuja
5660,C0639,Yogurt 150g,Dairy,2025-05-08,4,1.5,Lagos
5661,C0780,Cheese 200g,Dairy,2025-01-23,2,4.5,Kano
5662,C1292,Juice 1L,Beverages,2024-09-03,8,3.0,Kano
5663,C1240,Cheese 200g,Dairy,2025-07-30,3,4.5,Port Harcourt
5664,C1051,Chips 250g,Snacks,2025-03-17,9,3.0,Lagos
5665,C0459,Biscuit 50g,Snacks,2024-10-18,6,0.8,Port Harcourt
5666,C0867,Water 1.5L,Beverages,2025-01-04,5,0.9,Abuja
5667,C0140,Chips 170g,Snacks,2025-01-19,10,2.5,Kano
5668,C0483,Cheese 200g,Dairy,2025-04-28,1,4.5,Ibadan
5669,C0291,Water 1.5L,Beverages,2025-06-20,2,0.9,Lagos
5670,C0737,Cheese 200g,Dairy,2025-08-14,8,4.5,Lagos
5671,C0687,Milk 1L,Dairy,2025-07-05,4,2.2,Lagos
5672,C1774,Biscuit 50g,Snacks,2024-12-21,10,0.8,Abuja
5673,C0861,Yogurt 150g,Dairy,2025-05-29,2,1.5,Lagos
5674,C1874,Yogurt 150g,Dairy,2024-12-18,1,1.5,Ibadan
5675,C0795,Biscuit 50g,Snacks,2024-10-25,8,0.8,Abuja
5676,C0237,Milk 1L,Dairy,2025-05-08,5,2.2,Port Harcourt
5677,C0996,Chips 250g,Snacks,2024-09-24,6,3.0,Abuja
5678,C1907,Chips 250g,Snacks,2024-12-25,6,3.0,Abuja
5679,C0604,Yogurt 150g,Dairy,2024-09-05,5,1.5,Abuja
5680,C1709,Yogurt 150g,Dairy,2025-07-12,8,1.5,Lagos
5681,C1744,Biscuit 50g,Snacks,2025-07-08,2,0.8,Lagos
5682,C1797,Cola 500ml,Beverages,2025-04-12,6,1.2,Kano
5683,C0812,Cola 500ml,Beverages,2025-05-06,3,1.2,Lagos
5684,C0664,Chips 170g,Snacks,2025-01-19,9,2.5,Lagos
5685,C1938,Water 1.5L,Beverages,2024-08-25,5,0.9,Ibadan
5686,C0102,Chips 250g,Snacks,2024-09-24,1,3.0,Ibadan
5687,C0941,Biscuit 50g,Snacks,2025-08-09,6,0.8,Ibadan
5688,C1327,Yogurt 150g,Dairy,2024-10-06,10,1.5,Abuja
5689,C0367,Chips 250g,Snacks,2025-03-22,7,3.0,Abuja
5690,C1154,Milk 1L,Dairy,2024-12-07,8,2.2,Lagos
5691,C0087,Milk 1L,Dairy,2025-05-10,6,2.2,Ibadan
5692,C1685,Cola 500ml,Beverages,2025-04-25,9,1.2,Port Harcourt
5693,C0376,Chips 170g,Snacks,2025-03-30,7,2.5,Ibadan
5694,C1053,Chips 170g,Snacks,2025-02-21,7,2.5,Ibadan
5695,C0148,Cheese 200g,Dairy,2024-11-15,10,4.5,Abuja
5696,C0757,Cheese 200g,Dairy,2025-02-18,7,4.5,Abuja
5697,C1088,Chips 250g,Snacks,2025-08-08,5,3.0,Ibadan
5698,C0658,Biscuit 50g,Snacks,2025-05-26,4,0.8,Port Harcourt
5699,C1957,Biscuit 50g,Snacks,2024-11-13,2,0.8,Kano
5700,C1532,Cola 500ml,Beverages,2024-09-08,3,1.2,Abuja
5701,C0837,Milk 1L,Dairy,2025-06-26,3,2.2,Ibadan
5702,C1135,Chips 170g,Snacks,2025-05-09,6,2.5,Port Harcourt
5703,C0166,Cheese 200g,Dairy,2025-02-10,8,4.5,Kano
5704,C1691,Chips 170g,Snacks,2024-10-16,6,2.5,Abuja
5705,C0643,Chips 170g,Snacks,2024-09-08,8,2.5,Kano
5706,C0531,Milk 1L,Dairy,2024-09-07,9,2.2,Ibadan
5707,C0355,Chips 250g,Snacks,2025-03-08,1,3.0,Kano
5708,C1264,Chips 250g,Snacks,2025-03-15,6,3.0,Port Harcourt
5709,C0285,Cola 500ml,Beverages,2024-11-17,8,1.2,Ibadan
5710,C1408,Yogurt 150g,Dairy,2024-09-25,1,1.5,Port Harcourt
5711,C0226,Chips 170g,Snacks,2024-12-16,7,2.5,Port Harcourt
5712,C0973,Water 1.5L,Beverages,2024-12-28,9,0.9,Kano
5713,C1553,Milk 1L,Dairy,2024-10-26,10,2.2,Lagos
5714,C0152,Biscuit 50g,Snacks,2025-02-16,3,0.8,Kano
5715,C1674,Yogurt 150g,Dairy,2025-04-06,10,1.5,Port Harcourt
5716,C1025,Cheese 200g,Dairy,2024-11-15,7,4.5,Abuja
5717,C1012,Biscuit 50g,Snacks,2024-11-24,6,0.8,Abuja
5718,C0872,Juice 1L,Beverages,2025-01-16,7,3.0,Ibadan
5719,C0574,Chips 250g,Snacks,2025-08-16,2,3.0,Kano
5720,C1872,Water 1.5L,Beverages,2025-05-05,6,0.9,Lagos
5721,C0239,Cheese 200g,Dairy,2025-07-04,3,4.5,Ibadan
5722,C1638,Juice 1L,Beverages,2025-01-16,10,3.0,Kano
5723,C0877,Cola 500ml,Beverages,2025-08-05,6,1.2,Lagos
5724,C1399,Cola 500ml,Beverages,2025-03-24,4,1.2,Kano
5725,C1581,Yogurt 150g,Dairy,2025-03-02,6,1.5,Ibadan
5726,C0746,Water 1.5L,Beverages,2024-09-22,4,0.9,Kano
5727,C0011,Cheese 200g,Dairy,2025-01-23,3,4.5,Lagos
5728,C0249,Cheese 200g,Dairy,2025-05-21,8,4.5,Ibadan
5729,C0377,Juice 1L,Beverages,2025-07-09,3,3.0,Ibadan
5730,C1461,Chips 170g,Snacks,2025-05-28,1,2.5,Abuja
5731,C1393,Cheese 200g,Dairy,2024-08-22,10,4.5,Lagos
5732,C1578,Biscuit 50g,Snacks,2024-12-22,5,0.8,Kano
5733,C0800,Milk 1L,Dairy,2025-03-08,4,2.2,Abuja
5734,C0433,Yogurt 150g,Dairy,2025-08-14,6,1.5,Abuja
5735,C1795,Juice 1L,Beverages,2025-05-06,10,3.0,Kano
5736,C0043,Cheese 200g,Dairy,2025-03-23,2,4.5,Kano
5737,C0216,Juice 1L,Beverages,2024-11-19,1,3.0,Ibadan
5738,C0359,Milk 1L,Dairy,2025-03-20,1,2.2,Abuja
5739,C0374,Chips 170g,Snacks,2024-08-17,7,2.5,Abuja
5740,C1525,Yogurt 150g,Dairy,2024-11-11,7,1.5,Port Harcourt
5741,C0141,Chips 250g,Snacks,2025-03-08,5,3.0,Lagos
5742,C0655,Cheese 200g,Dairy,2025-06-13,8,4.5,Kano
5743,C0451,Water 1.5L,Beverages,2025-06-09,1,0.9,Ibadan
5744,C0991,Yogurt 150g,Dairy,2024-08-25,6,1.5,Lagos
5745,C0634,Chips 170g,Snacks,2025-08-08,9,2.5,Lagos
5746,C1559,Cheese 200g,Dairy,2024-10-07,3,4.5,Abuja
5747,C1181,Biscuit 50g,Snacks,2025-04-28,5,0.8,Ibadan
5748,C0892,Juice 1L,Beverages,2024-09-14,5,3.0,Kano
5749,C1451,Cheese 200g,Dairy,2025-01-22,6,4.5,Port Harcourt
5750,C1017,Chips 250g,Snacks,2024-09-10,1,3.0,Ibadan
5751,C0153,Yogurt 150g,Dairy,2024-11-24,2,1.5,Abuja
5752,C1272,Biscuit 50g,Snacks,2025-06-12,8,0.8,Kano
5753,C1670,Chips 170g,Snacks,2025-06-15,8,2.5,Lagos
5754,C0439,Yogurt 150g,Dairy,2025-05-25,1,1.5,Lagos
5755,C0956,Chips 170g,Snacks,2025-03-19,7,2.5,Port Harcourt
5756,C1794,Cheese 200g,Dairy,2024-10-05,6,4.5,Lagos
5757,C1615,Milk 1L,Dairy,2024-08-28,8,2.2,Kano
5758,C0427,Chips 250g,Snacks,2025-07-07,1,3.0,Ibadan
5759,C1914,Juice 1L,Beverages,2024-10-16,7,3.0,Kano
5760,C1230,Yogurt 150g,Dairy,2024-10-31,4,1.5,Ibadan
5761,C0225,Cola 500ml,Beverages,2025-07-18,8,1.2,Port Harcourt
5762,C0761,Cheese 200g,Dairy,2025-08-12,8,4.5,Ibadan
5763,C0803,Chips 170g,Snacks,2024-12-11,4,2.5,Kano
5764,C0893,Chips 170g,Snacks,2024-12-26,4,2.5,Ibadan
5765,C1860,Cola 500ml,Beverages,2024-10-24,4,1.2,Ibadan
5766,C1463,Cheese 200g,Dairy,2025-08-08,6,4.5,Lagos
5767,C0877,Biscuit 50g,Snacks,2024-12-19,9,0.8,Kano
5768,C0173,Yogurt 150g,Dairy,2024-12-04,4,1.5,Kano
5769,C1828,Yogurt 150g,Dairy,2024-11-02,5,1.5,Ibadan
5770,C1915,Cola 500ml,Beverages,2025-02-26,6,1.2,Kano
5771,C1638,Juice 1L,Beverages,2025-08-01,4,3.0,Kano
5772,C0940,Milk 1L,Dairy,2025-02-26,3,2.2,Ibadan
5773,C1973,Cheese 200g,Dairy,2025-01-17,1,4.5,Kano
5774,C0801,Biscuit 50g,Snacks,2025-01-22,8,0.8,Lagos
5775,C0534,Biscuit 50g,Snacks,2025-03-18,7,0.8,Ibadan
5776,C1596,Cheese 200g,Dairy,2025-01-15,9,4.5,Ibadan
5777,C1017,Water 1.5L,Beverages,2025-05-31,3,0.9,Kano
5778,C0227,Water 1.5L,Beverages,2025-05-01,4,0.9,Port Harcourt
5779,C1835,Milk 1L,Dairy,2025-03-13,10,2.2,Abuja
5780,C0428,Biscuit 50g,Snacks,2025-04-13,2,0.8,Lagos
5781,C0905,Cheese 200g,Dairy,2024-11-09,6,4.5,Ibadan
5782,C1975,Chips 170g,Snacks,2025-03-02,6,2.5,Port Harcourt
5783,C0123,Milk 1L,Dairy,2025-04-09,9,2.2,Ibadan
5784,C1087,Cheese 200g,Dairy,2025-01-07,4,4.5,Abuja
5785,C0756,Juice 1L,Beverages,2025-07-25,1,3.0,Kano
5786,C0988,Chips 250g,Snacks,2025-03-11,4,3.0,Ibadan
5787,C1262,Biscuit 50g,Snacks,2024-10-05,10,0.8,Abuja
5788,C0421,Biscuit 50g,Snacks,2025-01-16,5,0.8,Ibadan
5789,C1794,Chips 250g,Snacks,2025-06-28,2,3.0,Ibadan
5790,C1968,Water 1.5L,Beverages,2024-08-29,1,0.9,Port Harcourt
5791,C1271,Biscuit 50g,Snacks,2024-12-23,9,0.8,Abuja
5792,C1845,Biscuit 50g,Snacks,2025-01-26,1,0.8,Abuja
5793,C1672,Milk 1L,Dairy,2025-01-07,3,2.2,Port Harcourt
5794,C1667,Water 1.5L,Beverages,2025-02-12,4,0.9,Abuja
5795,C1934,Yogurt 150g,Dairy,2025-03-01,10,1.5,Lagos
5796,C1868,Chips 170g,Snacks,2025-02-22,5,2.5,Lagos
5797,C1093,Milk 1L,Dairy,2024-12-31,6,2.2,Abuja
5798,C1255,Biscuit 50g,Snacks,2025-04-27,9,0.8,Lagos
5799,C0490,Juice 1L,Beverages,2024-09-08,2,3.0,Abuja
5800,C0746,Chips 170g,Snacks,2025-06-21,5,2.5,Lagos
5801,C0483,Biscuit 50g,Snacks,2024-08-26,2,0.8,Kano
5802,C1007,Chips 170g,Snacks,2025-08-14,1,2.5,Port Harcourt
5803,C1087,Milk 1L,Dairy,2025-06-06,8,2.2,Port Harcourt
5804,C1602,Milk 1L,Dairy,2025-04-24,1,2.2,Ibadan
5805,C0196,Cola 500ml,Beverages,2024-12-22,5,1.2,Lagos
5806,C1246,Cheese 200g,Dairy,2024-09-12,2,4.5,Ibadan
5807,C0970,Chips 170g,Snacks,2025-04-15,7,2.5,Abuja
5808,C0976,Yogurt 150g,Dairy,2025-01-28,3,1.5,Ibadan
5809,C0466,Chips 170g,Snacks,2025-04-01,6,2.5,Kano
5810,C1719,Biscuit 50g,Snacks,2025-04-03,10,0.8,Ibadan
